评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/1751162951,墨田半亩,男,江苏,96,117,81,回复@景区观光者:最近国家一边复查冤案，这边又紧锣密鼓的制造冤案，你们真是繁忙的很,1,2020-08-25 22:51
https://weibo.cn//u/2669244775,茉莉花味香胰子,男,甘肃,74,242,537,回复@兜兜里的肖宝宝:你真的好天真啊!,0,2020-08-25 22:51
https://weibo.cn//u/5417537024,小西娘噫,女,其他,318,379,57,？？？就这 你们是不是在搞笑 不是从小就教育我们见义勇为吗 咋了 落到实处就被抓了？？,0,2020-08-25 22:51
https://weibo.cn//u/2629624290,Nisssssssssss,女,广西,125,300,243,这……,0,2020-08-25 22:50
https://weibo.cn//u/2913192705,Julia只爱elephant,女,其他,8,27,0,回复@gkj-:我相信的，追逐的时候无意伤害，有可能就会粉碎性骨折。法律也要兼顾民俗。他怎么摔得现在还看不到视频，单猥亵犯不止一次作案我们是看到的。,0,2020-08-25 22:49
https://weibo.cn//u/2722988263,大胖哥哥的猴子妹妹,女,黑龙江,1494,619,347,回复@沙尘1114:不，得跪地求他回来,0,2020-08-25 22:48
https://weibo.cn//u/5016182274,乃木心,女,福建,53,149,532,真的太恶心了,0,2020-08-25 22:48
https://weibo.cn//u/5016182274,乃木心,女,福建,53,149,532,魔幻，疫情期间努力建立公信力就这样别毁了,0,2020-08-25 22:47
https://weibo.cn//u/2722988263,大胖哥哥的猴子妹妹,女,黑龙江,1494,619,347,回复@这个牛-很低迷:所以现在依然是，谁受伤了谁就是弱者，甭管这人做了什么。以后的社会该多冷漠,0,2020-08-25 22:46
https://weibo.cn//u/6616152280,多余的小白,女,上海,47,91,8,我想知道那个猥亵罪男的怎么判，不会啥事没有吧,0,2020-08-25 22:44
https://weibo.cn//u/2704680364,starbaby-June,女,上海,298,230,177,回复@种花家De小狮子:无法理解，那贼坐了几年牢？,0,2020-08-25 22:44
https://weibo.cn//u/6616152280,多余的小白,女,上海,47,91,8,那那个猥亵罪的男的怎么处置的，可以断手吗？,0,2020-08-25 22:44
https://weibo.cn//u/2475654565,嘉尔的冰淇淋,男,安徽,3895,277,334,回复@请回答枇杷树:就是啊，感觉法律并不能保护我们普通良民了,0,2020-08-25 22:43
https://weibo.cn//u/1408102170,shao晓萧,男,其他,3,65,0,老百姓都认为是见义勇为，法律说不是？不是法律有问题？还是执法者解读有问题？,1,2020-08-25 22:42
https://weibo.cn//u/2214411262,ZZ嘉OK,女,广东,259,374,455,唉,0,2020-08-25 22:42
https://weibo.cn//u/2214411262,ZZ嘉OK,女,广东,259,374,455,都2020年了，这样的事情真让人心凉,0,2020-08-25 22:42
https://weibo.cn//u/6171490170,兰之芙,女,其他,557,175,21,如果疑犯没有逃跑，胡去踢他，才算是故意伤害，阻止疑犯逃跑还不算见义勇为算什么？让疑犯继续祸害别人吗？,0,2020-08-25 22:41
https://weibo.cn//u/7275422548,豆本豆豆凯1988,女,其他,3,53,1,666,0,2020-08-25 22:41
https://weibo.cn//u/3164774121,Mmmmmmg_,女,内蒙古,46,156,161,害，派出所的都这样，之前我遇到类似情况，根本连调查都没有，最后投诉了给我来了个证据不足无法破案,0,2020-08-25 22:41
https://weibo.cn//u/5746297862,兜兜里的肖宝宝,女,江苏,21,337,2226,回复@茉莉花味香胰子:不是民心所向就是不正义，法外有情，法律是为人民服务的，如果一条法律让大部分人都不支持，那这个法律就没有存在的意义,0,2020-08-25 22:41
https://weibo.cn//u/2956006053,Clw_陳,男,浙江,104,160,114,这太伤人心了，以后看到犯罪嫌疑人群众追还不追？？？？？？？？？？这男孩应该得到社会表扬,1,2020-08-25 22:40
https://weibo.cn//u/7391844475,余周周821812,女,广东,10,94,1,踢死都是轻的。,0,2020-08-25 22:40
https://weibo.cn//u/1662402104,何苦给自己贴标签,女,北京,709,163,322,这都不用想，警察受贿了吧？不然猥亵犯怎么会如此猖狂，警察又如此偏袒，恶意给追犯人的强加罪名?还刑拘，好搞笑啊！,0,2020-08-25 22:39
https://weibo.cn//u/6990511360,蒴成爸爸,男,其他,92,175,82,此判决可写新版拍案惊奇了。,0,2020-08-25 22:39
https://weibo.cn//carling424,邯豆豆,女,四川,731,918,204,先学做个人，才能真的为人民服务,0,2020-08-25 22:38
https://weibo.cn//u/7020957678,欧彧Virs,男,其他,947,94,6,能看下视频吗？,0,2020-08-25 22:38
https://weibo.cn//u/6274421599,夢想起床我啓航78296,男,其他,32,338,41,回复@东方今报:两个人处理结果 能不能都出来， 还有猥琐是一个事情，踢人是另外一个事情，只报道一个事情，是不是引起误会,1,2020-08-25 22:38
https://weibo.cn//u/2543706940,誰is黑曼巴,男,广东,4548,2207,649,完全就是狗腿子  妈的,0,2020-08-25 22:38
https://weibo.cn//u/2473873405,青燕子Teresa,女,广东,350,104,289,以后见义勇为前还要思考自己会不会被刑拘,0,2020-08-25 22:38
https://weibo.cn//u/5325033719,Luv_Letter1,女,辽宁,662,250,196,一天天的净出什么幺蛾子，法律到底是用来保护谁的？,0,2020-08-25 22:38
https://weibo.cn//u/3982775430,泡在螺蛳粉里的一只汪,女,海外,42,397,102,恶心不？,0,2020-08-25 22:37
https://weibo.cn//u/5920437292,一点不可靠,男,其他,850,416,130,你妈，希望上面彻查此事,0,2020-08-25 22:37
https://weibo.cn//u/6093476118,愿精神持续沸腾,女,北京,1258,337,292,构成伤残一级刑拘我倒是没有意见,0,2020-08-25 22:36
https://weibo.cn//u/2191835125,岳哥-007,男,北京,162,279,151,我靠，这～不太对吧！！！,0,2020-08-25 22:36
https://weibo.cn//u/1406114962,海阔天空2011啊,男,上海,1005,227,135,永州警方，真是司法的耻辱,1,2020-08-25 22:36
https://weibo.cn//u/6673101279,BB52315201809,男,其他,0,124,1,该做不做，抚州公安不作为，这边的警察乱作为,0,2020-08-25 22:35
https://weibo.cn//u/7487358043,魔菇曲奇,男,其他,1,6,1,惩善杨恶的警察狗🐶,0,2020-08-25 22:35
https://weibo.cn//u/5746319101,人间小维C,女,山东,5,74,78,下次遇见逃跑的嫌疑人，麻烦给叫辆车,0,2020-08-25 22:35
https://weibo.cn//babyjxf001,西宫太后J,女,海外,5085,566,1726,什么神逻辑……,0,2020-08-25 22:34
https://weibo.cn//u/6673101279,BB52315201809,男,其他,0,124,1,为了一个猥亵女生的死变态坑克一个未来的大学生？什么世界？什么乱七八糟的警察,0,2020-08-25 22:34
https://weibo.cn//u/6465150374,请今天开始请叫我朱饺子,女,广东,9801,224,114,什么叫一直拒绝赔偿，住院费一万不是钱啊？你们警方出于什么原因帮猥亵姑娘的老匹夫讹小孩20万啊？分赃吗？说你们还委屈上了是吧？什么语气啊这？,0,2020-08-25 22:34
https://weibo.cn//u/7286761792,什么什么鱼鱼鱼,女,其他,30,255,2,无语子,0,2020-08-25 22:34
https://weibo.cn//u/1263688843,一蓑煙雨任平泩,男,其他,26,231,69,糊涂官断糊涂案，主审法官应该被撤职,0,2020-08-25 22:34
https://weibo.cn//u/2367214114,植本大淑,女,安徽,841,36,138,大家的意思是 只要你敢做不要脸的事就做好最坏的心理准备,0,2020-08-25 22:34
https://weibo.cn//u/1053054842,古阅是豆丁,男,吉林,2836,419,549,香港法官湖南法官一样一样的,0,2020-08-25 22:33
https://weibo.cn//u/7323764721,蚂蚁渣z,女,其他,227,23,3,看这个好生气吧啦的。这警局是在警告大家以后看见被偷被抢被猥亵的，离远点大声的告诉他请他别猥亵别人然后走开么。什么逻辑。 无语，这是在给这种人开脱自己的罪恶么（这种人就应该直接打残长记性），那那个被猥亵的女孩的心理怎么办，垃圾。,0,2020-08-25 22:33
https://weibo.cn//u/2682123083,藍wan___,女,上海,42,381,1344,反对就行了,0,2020-08-25 22:33
https://weibo.cn//u/6519982469,hywyr119-11Kam,男,广东,140,303,1467,不能制止吗,0,2020-08-25 22:33
https://weibo.cn//u/1263688843,一蓑煙雨任平泩,男,其他,26,231,69,简直荒唐，就算男生把猥亵狂打伤走民事赔偿也就算了，还要判别人刑，还有没有天理又没有王法，以后遇到变态狂还有人敢出手吗？这不是在断案实在扼杀这个社会的良知,0,2020-08-25 22:33
https://weibo.cn//u/7011812872,嗑cp嗑到失眠了,女,其他,906,222,100,破条律，所以好人难做，坏人贻害千年，坏人还有法律保护，好人还被法律惩戒，zstndxh,0,2020-08-25 22:33
https://weibo.cn//u/5545232461,要不A了吧,男,北京,359,92,45,神他妈故意伤害  我佛了,0,2020-08-25 22:32
https://weibo.cn//u/5212179390,开心撕纸,女,福建,2464,174,131,@紫光阁,0,2020-08-25 22:32
https://weibo.cn//u/5642342980,草莓酱图图库,女,辽宁,521,52,179,???,0,2020-08-25 22:32
https://weibo.cn//u/2812833645,Phoebe-Y-M,女,安徽,839,177,237,？？？？？迷惑行为，这咋就不是见义勇为了？和着女的活该被猥亵，还不能让别人反抗了？,0,2020-08-25 22:32
https://weibo.cn//u/2061973402,Abby要有美好心态,女,上海,2563,376,464,这特么什么狗屁法制，意思以后看到坏人都不能追，不能打，要保护好坏人，还有天理么,0,2020-08-25 22:31
https://weibo.cn//u/1696662163,alaalabuku悟猪,男,北京,644,570,212,回复@废狗要翻身:很难界定，你无法断定罪犯是否会二次犯罪，所以侵害终止是不成立，参考粪坑案。,0,2020-08-25 22:31
https://weibo.cn//u/5312445548,有钱能使磨推鬼,男,湖南,164,449,124,回复@这个杀手有点胖:,0,2020-08-25 22:30
https://weibo.cn//u/6126421228,梅雨小轩,男,河南,269,249,76,回复@崽好吃吗:追的时候不能太快，要是小偷摔倒了，帅出问题，你还要赔偿,0,2020-08-25 22:30
https://weibo.cn//u/5510983495,扶玉说诗书,男,福建,720,22,2693,幸好评论里三观都挺正的,0,2020-08-25 22:29
https://weibo.cn//u/5290444354,于大王9407,女,江苏,88,34,101,回复@这个牛-很低迷:是的，生命只有一次，请不要多管闲事,0,2020-08-25 22:29
https://weibo.cn//u/5290969966,小布224,女,其他,49,91,20,不属于,0,2020-08-25 22:29
https://weibo.cn//u/5266083489,Duckew,女,海外,25,445,309,凎这狗屁法律岂不是让见义勇为的人越来越少？？？眼看着犯罪分子逃跑只能追，不能拦你以为这是马拉松比赛看谁跑得快吗？,0,2020-08-25 22:29
https://weibo.cn//u/5947644898,特拉法尔加-泽,女,海外,1,125,576,中国法律真的是只保护罪犯的权利么？,0,2020-08-25 22:29
https://weibo.cn//u/6589025576,你还能更努力一点,男,其他,23,23,13,呵呵，法制社会。,0,2020-08-25 22:29
https://weibo.cn//u/1934916645,sy3155530,男,浙江,245,292,202,我觉得这个公安局得先好好查一下！得深挖！,1,2020-08-25 22:28
https://weibo.cn//u/6336046511,菠菜菜园子,男,河南,47,78,9,什么世道，要被气死了，相关的法律要改改了，怨不得冷漠的人越来越多了，真是好人没好报。,0,2020-08-25 22:28
https://weibo.cn//u/1798325301,西红柿008006,女,辽宁,1591,168,125,服了,0,2020-08-25 22:27
https://weibo.cn//u/5451267057,愣闷呆小唔,女,上海,1751,391,73,有、无语😒,0,2020-08-25 22:27
https://weibo.cn//u/2784264391,_charon_wang,女,其他,80,279,486,雷某是当时哪个出警的警察的爹？,1,2020-08-25 22:27
https://weibo.cn//u/6656468470,伴渔舟唱晚,男,四川,24,19,1,？？？？？？,0,2020-08-25 22:26
https://weibo.cn//u/1655222517,MUM_YuPa,女,四川,32433,757,1606,这种还不是见义勇为？ 难道在旁边看着垃圾猥亵女生？ ,0,2020-08-25 22:26
https://weibo.cn//u/2568077540,Oranshi,男,广东,294,80,76,抚州公安不是嫌人民群众不够优秀帮不上忙吗？永州公安你们怎么回事，这见义勇为的被你们刑拘，你们这是在又打了抚州公安的脸啊。,0,2020-08-25 22:26
https://weibo.cn//u/3833814688,臭屁股的肥妈,女,四川,306,84,84,回复@貔貅爱螭吻:这里面不只是这个犯罪嫌疑人的问题，还有办案经办人员的问题,0,2020-08-25 22:26
https://weibo.cn//u/3753826125,ApersistentG,女,北京,7214,266,256,啊 可是那个人该打啊,0,2020-08-25 22:26
https://weibo.cn//u/5088481131,本德贤木囙,女,山西,3330,251,91,回复@东方今报:哈哈 这真是个操蛋的世界。,0,2020-08-25 22:26
https://weibo.cn//u/1706302197,墨羽成鸦,女,广东,9485,842,412,？？？,0,2020-08-25 22:25
https://weibo.cn//u/3833814688,臭屁股的肥妈,女,四川,306,84,84,这也太随便了吧！不是说和解了吗，那我想请问在案发的时间到他发病的中间不会是自己出了事吧，还有去和解的路上，他如果受伤了能走那么远的路吗？还有当时为什么没说出来？他用什么手签的和解书，这些不需要了解清楚吗？警察为什么不能够提供和解书呢？,0,2020-08-25 22:25
https://weibo.cn//u/5705686389,阿里就是我,男,其他,62,421,1059,回复@这个牛-很低迷:那不是你踢的吗？你抓人可以为什么要施加伤害呢？记住你没有执法权。给人踢坏了你就是犯罪,0,2020-08-25 22:25
https://weibo.cn//u/6313319861,范小胖不哭,女,湖南,52,88,87,回复@阿里就是我:你才是有病，猥亵就不管了，什么时候又说女权了，没有脑子就不要说话,0,2020-08-25 22:25
https://weibo.cn//u/6295542212,统一TW,男,其他,310,232,12,即使不是见义勇为，也是保护女士，有什么嘴甜，当地警方是何居心？为罪犯张目吗？,0,2020-08-25 22:24
https://weibo.cn//u/6474271685,love果儿的主场,女,其他,24,148,68,刑拘是几个意思，以后谁还敢见义勇为！,0,2020-08-25 22:24
https://weibo.cn//u/6991938787,Kalika咕咕咕,女,其他,4,22,5,懂了 以后家里进贼了我要递刀过去,0,2020-08-25 22:24
https://weibo.cn//u/6471935098,很有元气的苏苏ki,女,其他,0,68,3,这种法律 以后再也没有人见义勇为了,0,2020-08-25 22:24
https://weibo.cn//u/6303557823,wuli桐蛋儿,女,其他,73,104,4,这不叫见义勇为这叫什么？吃饱了撑的嘛？,0,2020-08-25 22:24
https://weibo.cn//u/6313319861,范小胖不哭,女,湖南,52,88,87,这也不叫见义勇为，以后谁敢做好事，这就是败坏人心,0,2020-08-25 22:24
https://weibo.cn//u/2950947945,望望和原野,女,福建,492,346,274,呸,0,2020-08-25 22:24
https://weibo.cn//u/5237351685,姑苏如故,女,其他,36,45,3,回复@吃掉小葡萄:强奸肯定是正当防卫的……,0,2020-08-25 22:24
https://weibo.cn//u/5705686389,阿里就是我,男,其他,62,421,1059,评论都是些法盲吗？ 这小年轻明显属于追加伤害，你们举的各种杀人强盗例子都是在转换概念。猥亵和杀人抢劫能一样吗？果然女权太严重了，这世道真是妖风作怪。真正的法理反倒成了驱逐的对象！,0,2020-08-25 22:23
https://weibo.cn//u/7262517214,流到瓜州古渡口,男,其他,51,34,186,我们这个时代不提倡有正义感的行为，各人自扫门前雪，休管他人瓦上霜,0,2020-08-25 22:23
https://weibo.cn//u/3326881082,小蒋_9617,女,新疆,3251,335,78,难道放任猥亵者逃走吗？ 就是见义勇为啊！为什么不是,0,2020-08-25 22:23
https://weibo.cn//u/1949208437,人间混蛋指南,男,山东,192,79,44,回复@景区观光者:每日迷惑,1,2020-08-25 22:23
https://weibo.cn//u/6471935098,很有元气的苏苏ki,女,其他,0,68,3,没想到这是2020年的中国,0,2020-08-25 22:22
https://weibo.cn//u/5362908449,laolsoshishi,女,河北,66,95,84,真的太恶心了，太恶心了。好失望。,0,2020-08-25 22:22
https://weibo.cn//u/3894237723,PamPuluPimPuluPamPopum,女,海外,228,503,70,警察局连个语文好一点的警察都没有吗？声明写成这副狗样子也敢发出来？,0,2020-08-25 22:21
https://weibo.cn//u/5970076589,艾特艾特at,女,福建,6,271,19,？？？有被笑到了,0,2020-08-25 22:21
https://weibo.cn//u/2972299435,迷迷的草莓酱,女,其他,141,48,11, 请高度重视,0,2020-08-25 22:20
https://weibo.cn//u/6501974396,三树之树,女,北京,1,7,1,我要吐了！呕！,0,2020-08-25 22:20
https://weibo.cn//u/1921935190,安夏O小妖,女,重庆,1605,249,187,都不想上班了，明天就去商场找帅帅哒小哥哥猥亵他。就不说要二十万了，两万都行啊，我多猥亵几个还赚了呢,0,2020-08-25 22:20
https://weibo.cn//u/3209623063,肥后,女,辽宁,436,1653,1495,追流氓、打流氓有什么错？流氓在大庭广众就敢骚扰女孩子，不打他、还让他继续做恶吗？没有流氓调戏女生，怎么会挨打的事。打的好，不能让坏人猖狂、好人受伤害。,0,2020-08-25 22:19
https://weibo.cn//u/6564499845,陈曦轩2,男,其他,0,89,5,回复@AfricanCats:但是至今警察也没有对猥亵者有任何处理。,0,2020-08-25 22:18
https://weibo.cn//u/6186906601,未来更好啦啦,男,陕西,11,66,7,那什么才算见义勇为？,0,2020-08-25 22:18
https://weibo.cn//u/6499392268,黑色潜水艇司机,男,海外,0,157,21,如果色魔摸得是警察他妈，他老婆，他女儿呢？,0,2020-08-25 22:17
https://weibo.cn//u/3201957810,正儿八经女大学生,女,其他,1595,42,133,照这样谁还去见义勇为，这不是寒了好人心吗？,0,2020-08-25 22:17
https://weibo.cn//u/3700853857,墨迹-莫记,男,浙江,1539,464,144,当警察的都是些什么“人物”？,0,2020-08-25 22:17
https://weibo.cn//u/7203591095,陈丽娜NaYa,女,其他,1,70,2,都这样的话  那大街上岂不是猥亵犯  小偷横行？？,0,2020-08-25 22:17
https://weibo.cn//u/7465877601,种花家的人民从此站起来了,男,广东,42,41,7,让人心寒啊,0,2020-08-25 22:16
https://weibo.cn//u/5359829058,笑醉不醉逍遥侯,男,广东,27,290,200,醉了醉了这他妈什么社会,0,2020-08-25 22:16
https://weibo.cn//u/7419414131,如梦令鸥鹭,女,山东,188,163,31,就是见义勇为,0,2020-08-25 22:16
https://weibo.cn//u/6564499845,陈曦轩2,男,其他,0,89,5,违反了治安管理处罚法的违法行为，然后那？？？然后就没有了？？也没有对猥亵男任何处理？？是怎么鉴定出来的一级轻伤？在哪鉴定的？如何证明是有直接联系的？？全凭一张嘴？,0,2020-08-25 22:16
https://weibo.cn//xinhuait,火星大鲨鱼,男,北京,633,344,687,查查雷某家庭在当地什么背景？,1,2020-08-25 22:15
https://weibo.cn//u/5688043988,叫什么不用想,女,海外,139,181,60,恶心,0,2020-08-25 22:15
https://weibo.cn//u/5536552101,您好世界活着就是等待,男,广东,347,54,2,该受到惩罚的是作恶者！警察的是非观去哪了,0,2020-08-25 22:15
https://weibo.cn//u/6906051433,夏日天深蓝,男,其他,11,109,1,帮助抓住逃跑的嫌疑人不叫见义勇为？你们的法制意见可真独特,0,2020-08-25 22:15
https://weibo.cn//u/6375804902,什么样的小饼干,女,山东,4,24,5,去你🐴 的故意伤害,0,2020-08-25 22:14
https://weibo.cn//u/6989568295,李铭熊,男,其他,14,66,1,这年头还真是谁惨谁有理啊，一个小姑娘一生清誉，和猥亵犯一生下雨会疼的手臂，比输了。   这姑娘还得心大，放以前好像人家会做出更可怕的选择吧,0,2020-08-25 22:14
https://weibo.cn//u/6375804902,什么样的小饼干,女,山东,4,24,5,啊这…,0,2020-08-25 22:14
https://weibo.cn//u/1462901327,派大星的肚子比我小,女,北京,1084,117,76,为什么！！？？,0,2020-08-25 22:14
https://weibo.cn//u/6632527846,今朝越前,女,山东,268,74,3,回复@由诩意:我感觉你这个判断也不严谨呀，万一男同学是在和猥琐男争斗时，或者是在制服过程中为了保护自己呢？这算不算正当防卫呢？！,1,2020-08-25 22:13
https://weibo.cn//u/5968999330,skraura,女,其他,1910,542,115,@噗哩才不是老猫咪,0,2020-08-25 22:13
https://weibo.cn//u/7348842743,最佳男配角乐乐,男,北京,94,103,25,粉碎性骨折，这种追击也透着深深地冷血和暴力。撑警察，做得好。一提到猥亵，某些女权和西方势力就GC了，猥亵与否尚在调查取证看监控阶段，你跑过去把人打成粉碎性骨折，你不是报复社会么？支持给这种人刑拘，终身留下记录！,0,2020-08-25 22:13
https://weibo.cn//u/5132663240,加油了小李子,女,湖北,194,1106,273,警察也是牛逼！怕是他们自己都是不是什么好东西！,0,2020-08-25 22:13
https://weibo.cn//u/6906051433,夏日天深蓝,男,其他,11,109,1,应该把衣服脱了请他摸,0,2020-08-25 22:12
https://weibo.cn//u/1953934365,洪什么好呢,男,广东,3796,171,706,什么东西？？？就算不是见义勇为，也不至于是刑拘吧？？？     举报             赞[0]         回复             08月25日 22:08 来自网页,0,2020-08-25 22:08
https://weibo.cn//u/3085956203,咕噜呆酱,女,上海,38,44,160,女生告猥亵者要求赔偿20W，这事就好办了。,0,2020-08-25 22:08
https://weibo.cn//u/6931507526,2020发家致富奔小康,女,其他,174,217,1,回复@这个牛-很低迷:要赔 如果小偷在你家偷东西 因为你的问题出意外 赔钱,0,2020-08-25 22:08
https://weibo.cn//u/1951322430,hhiuyhh,男,北京,39,119,1371,各扫门前雪，休管他人瓦上霜，自己平安就好。,0,2020-08-25 22:07
https://weibo.cn//u/6087575275,想有一只看不见的手,男,山东,34,114,42,回复@这个牛-很低迷:这就是紧急避险嘛爱了爱了,0,2020-08-25 22:07
https://weibo.cn//u/5699440748,似是你眸里的星光,女,其他,187,83,88,这个评判，恕我孤陋寡闻,0,2020-08-25 22:07
https://weibo.cn//u/6660888000,真的是宅女呀,女,海外,0,17,1,哈哈哈哈哈哈哈 要被我们的法制笑死了,0,2020-08-25 22:07
https://weibo.cn//u/5493090284,大爱女神就是我,女,其他,160,264,90,如果这种情况，警察将人踹伤可以不😳？,0,2020-08-25 22:06
https://weibo.cn//u/1863642274,陈庆Zoe,女,广东,880,340,393,猥琐罪够明显了吧,0,2020-08-25 22:05
https://weibo.cn//375477533,littlefox_HU,女,贵州,678,165,606,废话是我我也故意踢啊！你家女孩被猥亵，这人跑了你不踢？,0,2020-08-25 22:04
https://weibo.cn//u/5348566806,一言吾白,男,陕西,100,98,46,见义勇为者-1,0,2020-08-25 22:04
https://weibo.cn//u/6017148560,9yN7,男,浙江,17,233,30,回复@我本来就很man啊:不是所有的警察都值得被叫做警察的,0,2020-08-25 22:04
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@Kitty婷猫小姐:人生艰难,0,2020-08-25 22:04
https://weibo.cn//u/6017148560,9yN7,男,浙江,17,233,30,回复@我本来就很man啊:垃圾警察，吃撑了想找点事干,0,2020-08-25 22:04
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@喂_干哈呢:批评教育一下就好了哇,0,2020-08-25 22:03
https://weibo.cn//u/2695459307,我总是一个人zai练习一个人,男,河南,3415,1178,1298,呵呵,0,2020-08-25 22:03
https://weibo.cn//u/6248309269,golgo_san,男,广东,798,351,129,犯罪天堂,0,2020-08-25 22:02
https://weibo.cn//u/5675043862,猪猪式茫然,男,上海,114,105,46,回复@来世想当猫:不是这和女朋友也没啥关系鸭，一起出来逛gai，然后女性朋友被猥亵了，这是个青年男孩就会帮吧,0,2020-08-25 22:02
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@肖御医:见解独到,0,2020-08-25 22:02
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@大叔喜欢钓鱼:因为被猥亵的不是他女儿，也不他老婆,3,2020-08-25 22:01
https://weibo.cn//u/6640549118,子凌卿酒,女,安徽,7,138,15,现在怎么帮助别人都是犯法了是嘛，还怪什么世风日下，人心不古，好人没好报了现在,0,2020-08-25 22:01
https://weibo.cn//626851357,Cosmo_K,男,辽宁,1520,406,1444,很明显，色魔是有背景的，不能说背景有多大，但至少能证明色魔的背景比见义勇为的英雄大的多,0,2020-08-25 22:01
https://weibo.cn//u/3183522803,西元烟雨,女,山东,477,243,95,我们老板拖欠工资跟社保，员工围住老板，警察说限制人身自由是犯法的，然后仲裁跟法院都判决老板赔付工资，法院通知我们说法院找不到人没法执行，让我们自己去找,1,2020-08-25 22:01
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@扣扣睡醒了:我天朝法度自然森严,0,2020-08-25 22:00
https://weibo.cn//u/3664516302,港珠澳小喬-,女,海外,48,160,47,以后坏人办事是不是就无法无天了？？？真是无jb语,0,2020-08-25 22:00
https://weibo.cn//u/5186367174,嗜血九尾爱喵喵,女,其他,340,664,108,男生没有错,0,2020-08-25 22:00
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@用户·89757:机智如你，这个思想到位,0,2020-08-25 22:00
https://weibo.cn//473446679,俞兴东,男,江苏,96,100,312,回复@这个牛-很低迷:对滴，理解到位,0,2020-08-25 21:59
https://weibo.cn//u/3477651072,莫失聪聪,男,四川,577,214,164,回复@暴躁跳跳虎_:不了解法律，还只会认为法律只保护坏人。唉，有空在这吵还不如多看点书,0,2020-08-25 21:59
https://weibo.cn//u/1840211512,AI酱啦,女,其他,942,613,632,我真的理解不了，以后谁还敢见义勇为,0,2020-08-25 21:59
https://weibo.cn//u/1842950184,风一吹就油了,女,四川,1231,590,400,艹,0,2020-08-25 21:58
https://weibo.cn//u/6048046188,等待小冲冲,女,安徽,3581,497,570,每日一问：老人摔倒是服还是不服？,1,2020-08-25 21:58
https://weibo.cn//u/3764676551,小素子子,女,浙江,74,301,189,回复@吃掉小葡萄:好像一判是死刑吧？这不是笑话吧，好像是真的吧？,0,2020-08-25 21:57
https://weibo.cn//210006743,温油小可爱-,女,浙江,507,211,684,建议把警察女性家属摸个遍跑路，还能赚个几十万,0,2020-08-25 21:57
https://weibo.cn//u/5369117176,木子-璇儿,女,其他,280,74,81,     举报             赞[0]         回复             08月25日 21:57 来自网页,0,2020-08-25 21:57
https://weibo.cn//u/7183380582,繁华笙歌落199311,男,其他,2,15,1,回复@朱砂的新小窝:,0,2020-08-25 21:57
https://weibo.cn//u/6634289083,生姜yo,女,安徽,192,162,37,.......,0,2020-08-25 21:57
https://weibo.cn//u/5675043862,猪猪式茫然,男,上海,114,105,46,回复@AfricanCats:拜托🙏大哥，没看清楚事情经过就开始拿法律说话啦？？那猥亵男被抓当天还好好的从警察局出来，6天后被查出粉碎性骨折？我就想问问粉碎性骨折是当时感觉不出来还是那男的身体素质好啊？更严重的伤害行为您张口就来了？连监控都不知道那男的怎么受伤的，您就知道是那男孩对猥亵男进行了伤害行为了？,6,2020-08-25 21:56
https://weibo.cn//u/7259772216,像鱼201405,女,河南,305,1491,24,呵呵,0,2020-08-25 21:56
https://weibo.cn//u/3203442870,猫奴小南,女,黑龙江,5574,642,128,呵呵，猥亵男什么来头？八成有后台吧！,0,2020-08-25 21:56
https://weibo.cn//u/6971726130,日村勇紀,男,其他,422,97,2448,回复@1142久久:能这样干不是法律有空子吗,0,2020-08-25 21:55
https://weibo.cn//u/1996039591,我叫_路小路,女,湖南,216,97,273,那属于什么？？故意伤害？？吐了,0,2020-08-25 21:55
https://weibo.cn//u/2238689925,淮尚书童,男,安徽,3111,696,744,这是处罚 谁敢见义勇为？啊 你们这些警察想过处理后影响多严重？,0,2020-08-25 21:55
https://weibo.cn//u/6067984565,ML-三岁小可爱,女,北京,344,44,64,这样真的寒了好人的心,0,2020-08-25 21:54
https://weibo.cn//u/5327005023,瑣cp,女,河南,2918,129,169,特么的神经病,0,2020-08-25 21:54
https://weibo.cn//u/5737869905,欧买噶哇噻撕,女,海外,1342,1727,530,麻木不仁//,0,2020-08-25 21:54
https://weibo.cn//u/5501281969,方觉晓dm,男,山东,2144,508,103,回复@这个牛-很低迷:对,0,2020-08-25 21:53
https://weibo.cn//u/3183522803,西元烟雨,女,山东,477,243,95,逃跑不能追不能抓，还得清出道路让对方安全的逃跑，要不然磕了碰了还要追责，罪犯真是宝宝呀，疼着爱着的,0,2020-08-25 21:53
https://weibo.cn//u/5374889870,热可可本可,女,山东,3238,1121,53,回复@愚者苏鲁支:对他影响真的太大了。哎。,1,2020-08-25 21:53
https://weibo.cn//u/6349246012,Anna82955,男,其他,108,802,44,狗官脑子是浆糊吗？,0,2020-08-25 21:53
